Type;viersteller;vierstellername;AnzahlA;Anzahl KH;mwNennungenKH;antKHTop10Prozent;antKHTop20Prozent;antKHTop30Prozent;antKHTop40Prozent;antKHTop50Prozent
2;5-086;Rekonstruktion des Tränenkanals und Tränenpunktes;436;14;31.1429;0.5092;0.9564;0.9679;0.9794;0.9839
2;5-087;Dakryozystorhinostomie;386;59;6.5424;0.6114;0.7306;0.8031;0.8575;0.9016
2;5-088;Andere Rekonstruktion der Tränenwege;179;12;14.9167;0.8939;0.933;0.9553;0.9609;0.9665
2;5-089;Andere Operationen an den Tränenwegen;11;7;1.5714;0.2727;0.2727;0.4545;0.6364;0.7273
2;5-090;Inzision des (erkrankten) Augenlides;18;6;3.00;0.7222;0.7222;0.7778;0.7778;0.8333
2;5-091;Exzision und Destruktion von (erkranktem) Gewebe des Augenlides;656;60;10.9333;0.7363;0.8582;0.9101;0.9345;0.9527
2;5-092;Operationen an Kanthus und Epikanthus;395;26;15.1923;0.838;0.9013;0.9392;0.9519;0.9671
2;5-093;Korrekturoperation bei Entropium und Ektropium;857;53;16.1698;0.8238;0.8985;0.9312;0.9557;0.9697
2;5-094;Korrekturoperation bei Blepharoptosis;569;26;21.8846;0.7979;0.8401;0.8963;0.9227;0.9473
2;5-095;Naht des Augenlides;377;24;15.7083;0.8912;0.9337;0.9469;0.9629;0.9682
2;5-096;Andere Rekonstruktion der Augenlider;1029;51;20.1765;0.8571;0.9067;0.9397;0.9582;0.9728
2;5-097;Blepharoplastik;1025;50;20.50;0.9083;0.9385;0.9541;0.9668;0.9756
2;5-098;Vertikale Lidverlängerung;25;8;3.125;0.44;0.68;0.68;0.80;0.84
2;5-099;Andere Operationen am Augenlid;10;8;1.25;0.20;0.40;0.40;0.50;0.60
2;5-10a;Verstärkende Eingriffe an einem geraden Augenmuskel;77;14;5.50;0.3247;0.5325;0.6104;0.7403;0.7922
2;5-10b;Schwächende Eingriffe an einem geraden Augenmuskel;65;18;3.6111;0.3692;0.5538;0.6308;0.7538;0.8154
2;5-10c;Chirurgie der Abrollstrecke (Faden-Operation, Myopexie);35;7;5.00;0.7429;0.7429;0.8571;0.8857;0.9143
2;5-10d;Transposition eines geraden Augenmuskels;15;5;3.00;0.60;0.60;0.80;0.80;0.8667
2;5-10e;Andere Operationen an den geraden Augenmuskeln;30;12;2.50;0.3333;0.60;0.7333;0.7667;0.80
2;5-10f;Verstärkende Eingriffe an einem schrägen Augenmuskel;11;8;1.375;0.1818;0.3636;0.3636;0.5455;0.6364
2;5-10g;Schwächende Eingriffe an einem schrägen Augenmuskel;40;8;5.00;0.675;0.775;0.775;0.85;0.90
2;5-10h;Transposition eines schrägen Augenmuskels;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-10j;Andere Operationen an den schrägen Augenmuskeln;6;3;2.00;0.50;0.50;0.50;0.50;0.8333
2;5-10k;Kombinierte Operationen an den Augenmuskeln;520;31;16.7742;0.3769;0.6231;0.7788;0.8635;0.9385
2;5-10m;Andere Operationen an den Augenmuskeln;0;0;0;0;0;0;0;0
2;5-110;Operative Entfernung eines Fremdkörpers aus der Konjunktiva;0;0;0;0;0;0;0;0
2;5-112;Exzision und Destruktion von (erkranktem) Gewebe der Konjunktiva;66;19;3.4737;0.4697;0.697;0.7727;0.8333;0.8636
2;5-113;Konjunktivaplastik;96;19;5.0526;0.4583;0.6458;0.7604;0.8333;0.8854
2;5-114;Lösung von Adhäsionen zwischen Konjunktiva und Augenlid;6;4;1.50;0.3333;0.3333;0.3333;0.6667;0.6667
2;5-115;Naht der Konjunktiva;678;20;33.90;0.7242;0.8982;0.9499;0.9676;0.9794
2;5-119;Andere Operationen an der Konjunktiva;12;7;1.7143;0.4167;0.4167;0.5833;0.6667;0.75
2;5-120;Operative Entfernung eines Fremdkörpers aus der Kornea;8;2;4.00;0.75;0.75;0.75;0.75;0.75
2;5-121;Inzision der Kornea;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-122;Operationen bei Pterygium;338;33;10.2424;0.5592;0.7722;0.8462;0.8994;0.9408
2;5-123;Exzision und Destruktion von (erkranktem) Gewebe der Kornea;196;24;8.1667;0.3469;0.6327;0.7449;0.8622;0.898
2;5-124;Naht der Kornea;296;29;10.2069;0.5236;0.7939;0.8885;0.9291;0.9493
2;5-125;Hornhauttransplantation und Keratoprothetik;877;31;28.2903;0.488;0.6727;0.8153;0.8928;0.9567
2;5-126;Refraktive Keratoplastik und andere Rekonstruktion der Kornea;48;7;6.8571;0.375;0.375;0.5625;0.7292;0.8542
2;5-129;Andere Operationen an der Kornea;301;28;10.75;0.691;0.8106;0.8571;0.9037;0.9402
2;5-130;Operative Entfernung eines Fremdkörpers aus der vorderen Augenkammer;4;2;2.00;0.75;0.75;0.75;0.75;0.75
2;5-131;Senkung des Augeninnendruckes durch filtrierende Operationen;1580;51;30.9804;0.7006;0.8114;0.8684;0.9063;0.943
2;5-132;Senkung des Augeninnendruckes durch Operationen am Corpus ciliare;900;50;18.00;0.5322;0.7311;0.8289;0.8889;0.9344
2;5-133;Senkung des Augeninnendruckes durch Verbesserung der Kammerwasserzirkulation;1839;45;40.8667;0.6667;0.8673;0.9222;0.9532;0.9744
2;5-134;Senkung des Augeninnendruckes durch nicht filtrierende Operationen;667;24;27.7917;0.5622;0.8156;0.8786;0.934;0.955
2;5-135;Exzision und Destruktion von erkranktem Gewebe an Iris, Corpus ciliare und Sklera;25;9;2.7778;0.52;0.68;0.76;0.80;0.84
2;5-136;Andere Iridektomie und Iridotomie;63;22;2.8636;0.2698;0.4762;0.6508;0.7143;0.7778
2;5-137;Andere Operationen an der Iris;589;45;13.0889;0.4482;0.6655;0.7861;0.8557;0.9134
2;5-138;Operationen an der Sklera;575;17;33.8235;0.793;0.8626;0.9426;0.9739;0.9843
2;5-139;Andere Operationen an Sklera, vorderer Augenkammer, Iris und Corpus ciliare;2582;52;49.6538;0.5724;0.8211;0.9225;0.9504;0.9694
2;5-140;Entfernung eines Fremdkörpers aus der Augenlinse;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-142;Kapsulotomie der Linse;708;35;20.2286;0.654;0.8107;0.9096;0.9407;0.9605
2;5-143;Intrakapsuläre Extraktion der Linse;46;28;1.6429;0.2826;0.4348;0.5217;0.6304;0.6957
2;5-144;Extrakapsuläre Extraktion der Linse [ECCE];25161;128;196.5703;0.4363;0.6271;0.7584;0.8509;0.9161
2;5-145;Andere Linsenextraktionen;314;44;7.1364;0.4522;0.6497;0.758;0.8439;0.8885
2;5-146;(Sekundäre) Einführung und Wechsel einer alloplastischen Linse;643;59;10.8983;0.5179;0.647;0.7512;0.8289;0.8927
2;5-147;Revision und Entfernung einer alloplastischen Linse;272;47;5.7872;0.5221;0.6654;0.7647;0.8456;0.8897
2;5-149;Andere Operationen an der Linse;2992;43;69.5814;0.7747;0.9215;0.9549;0.9686;0.9813
2;5-150;Entfernung eines Fremdkörpers aus dem hinteren Augenabschnitt;6;4;1.50;0.3333;0.3333;0.3333;0.6667;0.6667
2;5-152;Fixation der Netzhaut durch eindellende Operationen;232;31;7.4839;0.5216;0.6767;0.7716;0.8362;0.8922
2;5-153;Revision, Wechsel und Entfernung einer Cerclage oder Plombe, die zur Fixation der Netzhaut angelegt wurde;26;14;1.8571;0.1538;0.3846;0.50;0.6538;0.7308
2;5-154;Andere Operationen zur Fixation der Netzhaut;3731;53;70.3962;0.4267;0.6939;0.7979;0.8724;0.9279
2;5-155;Destruktion von erkranktem Gewebe an Retina und Choroidea;2630;50;52.60;0.7856;0.8722;0.916;0.9471;0.9681
2;5-156;Andere Operationen an der Retina;1650;46;35.8696;0.4848;0.6388;0.7933;0.8752;0.9327
2;5-157;Andere Operationen an der Choroidea;32;7;4.5714;0.4063;0.4063;0.7188;0.8125;0.875
2;5-158;Pars-plana-Vitrektomie;10427;63;165.5079;0.4709;0.6697;0.7581;0.8333;0.9028
2;5-159;Vitrektomie über anderen Zugang und andere Operationen am Corpus vitreum;4883;68;71.8088;0.6279;0.8003;0.8921;0.949;0.9787
2;5-160;Orbitotomie;215;19;11.3158;0.693;0.8093;0.8744;0.9163;0.9395
2;5-161;Entfernung eines Fremdkörpers aus Orbita und Augapfel, n.n.bez.;11;7;1.5714;0.2727;0.2727;0.5455;0.6364;0.7273
2;5-162;Entfernung des Augeninhaltes [Eviszeration];2;2;1.00;0.50;0.50;0.50;0.50;0.50
2;5-163;Entfernung des Augapfels [Enukleation];46;16;2.875;0.3261;0.4565;0.6304;0.6739;0.7609
2;5-164;Andere Exzision, Destruktion und Exenteration der Orbita und Orbitainnenhaut;21;11;1.9091;0.1429;0.2857;0.4286;0.5714;0.7619
2;5-165;Sekundäre Einführung, Revision und Entfernung eines Orbitaimplantates;10;4;2.50;0.40;0.40;0.40;0.70;0.70
2;5-166;Revision und Rekonstruktion von Orbita und Augapfel;18;10;1.80;0.3333;0.50;0.6111;0.6667;0.7222
2;5-167;Rekonstruktion der Orbitawand;18;10;1.80;0.1667;0.3333;0.50;0.6111;0.7222
2;5-168;Operationen am N. opticus;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-169;Andere Operationen an Orbita, Auge und Augapfel;124;16;7.75;0.6129;0.7177;0.8629;0.9032;0.9355
2;5-180;Inzision am äußeren Ohr;43;22;1.9545;0.4186;0.5116;0.6512;0.6977;0.7442
2;5-181;Exzision und Destruktion von erkranktem Gewebe des äußeren Ohres;556;141;3.9433;0.4892;0.6421;0.7392;0.8058;0.8597
2;5-182;Resektion der Ohrmuschel;157;73;2.1507;0.2548;0.465;0.5987;0.6879;0.7707
2;5-183;Wundversorgung am äußeren Ohr;20;12;1.6667;0.25;0.40;0.60;0.65;0.70
2;5-184;Plastische Korrektur abstehender Ohren;370;118;3.1356;0.4054;0.5676;0.6649;0.7486;0.8135
2;5-185;Konstruktion und Rekonstruktion des äußeren Gehörganges;1678;124;13.5323;0.6234;0.7729;0.8546;0.907;0.938
2;5-186;Plastische Rekonstruktion von Teilen der Ohrmuschel;115;51;2.2549;0.2957;0.4522;0.5826;0.6696;0.7739
2;5-187;Plastische Rekonstruktion der gesamten Ohrmuschel;11;5;2.20;0.6364;0.6364;0.7273;0.7273;0.8182
2;5-188;Andere Rekonstruktion des äußeren Ohres;33;21;1.5714;0.2727;0.4545;0.5455;0.6061;0.697
2;5-189;Andere Operationen am äußeren Ohr;711;77;9.2338;0.5345;0.7201;0.8298;0.8959;0.9353
2;5-192;Revision einer Stapedektomie;62;22;2.8182;0.4032;0.5645;0.7097;0.7742;0.8226
2;5-193;Andere Operationen an den Gehörknöchelchen;19;7;2.7143;0.6842;0.6842;0.7368;0.7895;0.8421
2;5-194;Myringoplastik [Tympanoplastik Typ I];603;132;4.5682;0.476;0.6418;0.7446;0.8126;0.8723
2;5-195;Tympanoplastik (Verschluss einer Trommelfellperforation und Rekonstruktion der Gehörknöchelchen);3638;153;23.7778;0.4582;0.6473;0.7653;0.8436;0.9027
2;5-197;Stapesplastik;449;75;5.9867;0.4187;0.5947;0.7171;0.7973;0.853
2;5-198;Fensterungsoperation des Promotoriums;69;3;23.00;0.8696;0.8696;0.8696;0.8696;0.942
2;5-199;Andere mikrochirurgische Operationen am Mittelohr;51;15;3.40;0.7255;0.7647;0.8039;0.8235;0.8627
2;5-200;Parazentese [Myringotomie];6841;338;20.2396;0.5102;0.6907;0.7926;0.8619;0.913
2;5-201;Entfernung einer Paukendrainage;107;57;1.8772;0.3178;0.4673;0.5888;0.6822;0.7383
2;5-202;Inzision an Warzenfortsatz und Mittelohr;394;76;5.1842;0.4289;0.6269;0.7538;0.8274;0.8858
2;5-203;Mastoidektomie;437;70;6.2429;0.5126;0.7002;0.7895;0.8581;0.8993
2;5-204;Rekonstruktion des Mittelohres;830;70;11.8571;0.5747;0.7566;0.8506;0.8988;0.9361
2;5-205;Andere Exzisionen an Mittel- und Innenohr;472;46;10.2609;0.6419;0.7797;0.8729;0.9131;0.9428
2;5-208;Inzision [Eröffnung] und Destruktion [Ausschaltung] des Innenohres;21;8;2.625;0.4286;0.6667;0.6667;0.7619;0.8095
2;5-209;Andere Operationen am Mittel- und Innenohr;366;53;6.9057;0.4699;0.6913;0.7896;0.8634;0.9071
2;5-210;Operative Behandlung einer Nasenblutung;1351;176;7.6761;0.7158;0.8016;0.8586;0.8979;0.9282
2;5-211;Inzision der Nase;565;135;4.1852;0.6124;0.7239;0.7929;0.8389;0.8814
2;5-212;Exzision und Destruktion von erkranktem Gewebe der Nase;1367;192;7.1198;0.7235;0.804;0.8537;0.8932;0.921
2;5-213;Resektion der Nase;78;49;1.5918;0.2949;0.4231;0.5513;0.6282;0.6923
2;5-214;Submuköse Resektion und plastische Rekonstruktion des Nasenseptums;43557;413;105.4649;0.3991;0.5971;0.7249;0.8131;0.8779
2;5-215;Operationen an der unteren Nasenmuschel [Concha nasalis];59122;418;141.4402;0.4547;0.6483;0.7672;0.8481;0.9043
2;5-216;Reposition einer Nasenfraktur;566;145;3.9034;0.4081;0.5813;0.7032;0.7809;0.841
2;5-217;Plastische Rekonstruktion der äußeren Nase;1100;143;7.6923;0.6091;0.7673;0.8355;0.8764;0.9127
2;5-218;Plastische Rekonstruktion der inneren und äußeren Nase [Septorhinoplastik];3702;220;16.8273;0.5592;0.7131;0.8069;0.8701;0.9179
2;5-219;Andere Operationen an der Nase;29;27;1.0741;0.1724;0.2414;0.3448;0.4483;0.5517
2;5-220;Nasennebenhöhlenpunktion;101;30;3.3667;0.4653;0.6634;0.7327;0.7921;0.8515
2;5-221;Operationen an der Kieferhöhle;6562;333;19.7057;0.4599;0.6495;0.7653;0.8436;0.9003
2;5-222;Operation am Siebbein und an der Keilbeinhöhle;5468;294;18.5986;0.5115;0.6896;0.8016;0.8771;0.9234
2;5-223;Operationen an der Stirnhöhle;733;95;7.7158;0.5921;0.7531;0.8513;0.895;0.9291
2;5-224;Operationen an mehreren Nasennebenhöhlen;20098;329;61.0881;0.4278;0.6213;0.7473;0.8314;0.8939
2;5-225;Plastische Rekonstruktion der Nasennebenhöhlen;199;36;5.5278;0.6181;0.7387;0.8241;0.8693;0.9095
2;5-229;Andere Operationen an den Nasennebenhöhlen;225;49;4.5918;0.6844;0.7867;0.8356;0.8711;0.8933
2;5-230;Zahnextraktion;1052;75;14.0267;0.6065;0.7633;0.8688;0.9183;0.9506
2;5-231;Operative Zahnentfernung (durch Osteotomie);1994;73;27.3151;0.5045;0.7222;0.821;0.8857;0.9353
2;5-232;Zahnsanierung durch Füllung;164;24;6.8333;0.5305;0.7256;0.7927;0.8598;0.8963
2;5-233;Prothetischer Zahnersatz;13;8;1.625;0.2308;0.3846;0.3846;0.5385;0.6923
2;5-235;Replantation, Transplantation, Implantation und Stabilisierung eines Zahnes;63;22;2.8636;0.3492;0.4921;0.6667;0.746;0.8095
2;5-236;Entfernung eines transplantierten Zahnes;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-237;Wurzelspitzenresektion und Wurzelkanalbehandlung;116;31;3.7419;0.3966;0.5517;0.681;0.7845;0.8621
2;5-240;Inzision des Zahnfleisches und Osteotomie des Alveolarkammes;129;25;5.16;0.5659;0.6512;0.7597;0.814;0.876
2;5-241;Gingivaplastik;264;31;8.5161;0.6136;0.803;0.8598;0.9015;0.9356
2;5-242;Andere Operationen am Zahnfleisch;236;32;7.375;0.4195;0.6144;0.7585;0.8305;0.8856
2;5-243;Exzision einer odontogenen pathologischen Veränderung des Kiefers;677;52;13.0192;0.6632;0.771;0.8493;0.8996;0.9365
2;5-244;Alveolarkammplastik und Vestibulumplastik;543;42;12.9286;0.5138;0.7403;0.8582;0.9042;0.9337
2;5-245;Zahnfreilegung;13;7;1.8571;0.2308;0.2308;0.4615;0.6154;0.7692
2;5-249;Andere Operationen und Maßnahmen an Gebiss, Zahnfleisch und Alveolen;380;37;10.2703;0.5974;0.7553;0.8474;0.9026;0.9368
2;5-250;Inzision, Exzision und Destruktion von erkranktem Gewebe der Zunge;215;106;2.0283;0.307;0.4651;0.60;0.693;0.7535
2;5-251;Partielle Glossektomie;57;28;2.0357;0.3158;0.4737;0.5614;0.6667;0.7544
2;5-252;Glossektomie;9;6;1.50;0.2222;0.2222;0.4444;0.4444;0.6667
2;5-253;Rekonstruktion der Zunge;25;17;1.4706;0.24;0.32;0.48;0.60;0.68
2;5-259;Andere Operationen an der Zunge;138;67;2.0597;0.442;0.558;0.6594;0.7101;0.7609
2;5-260;Inzision und Schlitzung einer Speicheldrüse und eines Speicheldrüsenausführungsganges;57;37;1.5405;0.2807;0.4211;0.5439;0.614;0.6842
2;5-261;Exzision von erkranktem Gewebe einer Speicheldrüse und eines Speicheldrüsenausführungsganges;140;77;1.8182;0.30;0.4643;0.5786;0.6714;0.7286
2;5-262;Resektion einer Speicheldrüse;1230;174;7.069;0.3724;0.5764;0.7073;0.80;0.8634
2;5-263;Rekonstruktion einer Speicheldrüse und eines Speicheldrüsenausführungsganges;9;8;1.125;0.2222;0.3333;0.3333;0.4444;0.5556
2;5-269;Andere Operationen an Speicheldrüse und Speicheldrüsenausführungsgang;13;6;2.1667;0.6154;0.6154;0.6923;0.6923;0.7692
2;5-270;Äußere Inzision und Drainage im Mund-, Kiefer- und Gesichtsbereich;206;61;3.377;0.4272;0.6068;0.7136;0.7816;0.8495
2;5-271;Inzision des harten und weichen Gaumens;35;21;1.6667;0.2857;0.4571;0.5714;0.6286;0.7143
2;5-272;Exzision und Destruktion des (erkrankten) harten und weichen Gaumens;375;130;2.8846;0.4347;0.5973;0.6987;0.768;0.8267
2;5-273;Inzision, Exzision und Destruktion in der Mundhöhle;332;92;3.6087;0.5301;0.6536;0.75;0.8042;0.8584
2;5-274;Mundbodenplastik;28;16;1.75;0.1786;0.25;0.3929;0.4643;0.6071
2;5-275;Palatoplastik;622;129;4.8217;0.4807;0.6801;0.7765;0.8408;0.8826
2;5-276;Plastische Rekonstruktion einer (angeborenen) Lippenspalte und Lippen-Kieferspalte;62;16;3.875;0.4032;0.5323;0.7419;0.7903;0.871
2;5-277;Resektion des Mundbodens mit plastischer Rekonstruktion;24;12;2.00;0.25;0.4167;0.625;0.7083;0.75
2;5-278;Resektion der Wange mit plastischer Rekonstruktion;34;13;2.6154;0.5882;0.7059;0.7353;0.7647;0.8235
2;5-279;Andere Operationen am Mund;383;71;5.3944;0.7102;0.7781;0.8303;0.8668;0.9086
2;5-280;Transorale Inzision und Drainage eines pharyngealen oder parapharyngealen Abszesses;205;54;3.7963;0.4098;0.6098;0.7171;0.80;0.8488
2;5-281;Tonsillektomie (ohne Adenotomie);16812;369;45.561;0.3888;0.5758;0.7069;0.8053;0.8782
2;5-282;Tonsillektomie mit Adenotomie;10708;336;31.869;0.4162;0.6016;0.7315;0.8185;0.885
2;5-284;Exzision und Destruktion einer Zungengrundtonsille;545;65;8.3846;0.7578;0.8404;0.8917;0.9193;0.9413
2;5-285;Adenotomie (ohne Tonsillektomie);6413;332;19.3163;0.5727;0.7408;0.8374;0.8938;0.9319
2;5-289;Andere Operationen an Gaumen- und Rachenmandeln;2015;284;7.0951;0.5122;0.6844;0.7831;0.8471;0.8928
2;5-290;Pharyngotomie;8;8;1.00;0.125;0.25;0.25;0.375;0.50
2;5-291;Operationen an Kiemengangsresten;255;116;2.1983;0.302;0.4588;0.60;0.6863;0.7725
2;5-292;Exzision und Destruktion von erkranktem Gewebe des Pharynx;334;70;4.7714;0.6677;0.7784;0.8353;0.8743;0.8952
2;5-293;Pharyngoplastik;34;17;2.00;0.5294;0.5882;0.6471;0.7059;0.7647
2;5-294;Andere Rekonstruktionen des Pharynx;1431;191;7.4921;0.3857;0.594;0.7233;0.812;0.8742
2;5-295;Partielle Resektion des Pharynx [Pharynxteilresektion];30;21;1.4286;0.2333;0.3667;0.50;0.5667;0.6667
2;5-296;Radikale Resektion des Pharynx [Pharyngektomie];4;3;1.3333;0.50;0.50;0.50;0.50;0.75
2;5-299;Andere Operationen am Pharynx;17;12;1.4167;0.1765;0.2941;0.5294;0.5882;0.6471
2;5-300;Exzision und Destruktion von erkranktem Gewebe des Larynx;3049;289;10.5502;0.4487;0.6359;0.7557;0.8393;0.896
2;5-301;Hemilaryngektomie;4;4;1.00;0.25;0.25;0.25;0.50;0.50
2;5-302;Andere partielle Laryngektomie;149;49;3.0408;0.3826;0.557;0.6711;0.7517;0.8188
2;5-303;Laryngektomie;8;6;1.3333;0.25;0.25;0.50;0.50;0.625
2;5-310;Larynxverengende Eingriffe;20;10;2.00;0.25;0.45;0.55;0.65;0.75
2;5-311;Temporäre Tracheostomie;59;20;2.95;0.2542;0.4237;0.5763;0.6949;0.7797
2;5-312;Permanente Tracheostomie;43;21;2.0476;0.3023;0.5116;0.6279;0.6977;0.7674
2;5-313;Inzision des Larynx und andere Inzisionen der Trachea;28;21;1.3333;0.2143;0.3571;0.4643;0.5357;0.6429
2;5-314;Exzision, Resektion und Destruktion (von erkranktem Gewebe) der Trachea;14;10;1.40;0.2857;0.4286;0.50;0.5714;0.6429
2;5-315;Rekonstruktion des Larynx;17;10;1.70;0.2353;0.4118;0.5882;0.6471;0.7059
2;5-316;Rekonstruktion der Trachea;140;67;2.0896;0.35;0.4929;0.6071;0.7071;0.7643
2;5-319;Andere Operationen an Larynx und Trachea;35;18;1.9444;0.4286;0.5714;0.6286;0.6857;0.7429
2;5-320;Exzision und Destruktion von erkranktem Gewebe eines Bronchus;14;4;3.50;0.4286;0.4286;0.4286;0.7143;0.7143
2;5-321;Andere Exzision und Resektion eines Bronchus (ohne Resektion des Lungenparenchyms);0;0;0;0;0;0;0;0
2;5-322;Atypische Lungenresektion;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-323;Segmentresektion und Bisegmentresektion der Lunge;0;0;0;0;0;0;0;0
2;5-324;Einfache Lobektomie und Bilobektomie der Lunge;0;0;0;0;0;0;0;0
2;5-325;Erweiterte Lobektomie und Bilobektomie der Lunge;0;0;0;0;0;0;0;0
2;5-327;Einfache (Pleuro-)Pneum(on)ektomie;0;0;0;0;0;0;0;0
2;5-328;Erweiterte (Pleuro-)Pneum(on)ektomie;0;0;0;0;0;0;0;0
2;5-329;Andere Exzisionen an Lunge und Bronchus;0;0;0;0;0;0;0;0
2;5-330;Inzision eines Bronchus;7;3;2.3333;0.7143;0.7143;0.7143;0.7143;0.8571
2;5-331;Inzision der Lunge;0;0;0;0;0;0;0;0
2;5-333;Adhäsiolyse an Lunge und Brustwand;5;3;1.6667;0.40;0.40;0.40;0.40;0.80
2;5-334;Rekonstruktion an Lunge und Bronchien;0;0;0;0;0;0;0;0
2;5-335;Lungentransplantation;0;0;0;0;0;0;0;0
2;5-339;Andere Operationen an Lunge und Bronchien;48;2;24.00;0.9792;0.9792;0.9792;0.9792;0.9792
2;5-340;Inzision von Brustwand und Pleura;19;11;1.7273;0.3158;0.4737;0.5789;0.6316;0.7368
2;5-341;Inzision des Mediastinums;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-342;Exzision und Destruktion von erkranktem Gewebe des Mediastinums;0;0;0;0;0;0;0;0
2;5-343;Exzision und Destruktion von (erkranktem) Gewebe der Brustwand;54;11;4.9091;0.7037;0.7593;0.8148;0.8519;0.9074
2;5-344;Pleurektomie;3;2;1.50;0.6667;0.6667;0.6667;0.6667;0.6667
2;5-345;Pleurodese [Verödung des Pleuraspaltes];10;6;1.6667;0.30;0.30;0.50;0.50;0.70
2;5-346;Plastische Rekonstruktion der Brustwand;4;4;1.00;0.25;0.25;0.25;0.50;0.50
2;5-347;Operationen am Zwerchfell;7;4;1.75;0.4286;0.4286;0.4286;0.7143;0.7143
2;5-349;Andere Operationen am Thorax;19;18;1.0556;0.1579;0.2632;0.3158;0.4211;0.5263
2;5-350;Valvulotomie;0;0;0;0;0;0;0;0
2;5-351;Ersatz von Herzklappen durch Prothese;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-352;Wechsel von Herzklappenprothesen;0;0;0;0;0;0;0;0
2;5-353;Valvuloplastik;0;0;0;0;0;0;0;0
2;5-354;Andere Operationen an Herzklappen;0;0;0;0;0;0;0;0
2;5-355;Herstellung und Vergrößerung eines Septumdefektes des Herzens;0;0;0;0;0;0;0;0
2;5-356;Plastische Rekonstruktion des Herzseptums bei angeborenen Herzfehlern;0;0;0;0;0;0;0;0
2;5-357;Operationen bei kongenitalen Gefäßanomalien;0;0;0;0;0;0;0;0
2;5-358;Operationen bei kongenitalen Klappenanomalien des Herzens;0;0;0;0;0;0;0;0
2;5-359;Andere Operationen am Herzen bei kongenitalen Anomalien;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-35a;Minimalinvasive Operationen an Herzklappen;0;0;0;0;0;0;0;0
2;5-360;Desobliteration (Endarteriektomie) der Koronararterien;0;0;0;0;0;0;0;0
2;5-361;Anlegen eines aortokoronaren Bypass;0;0;0;0;0;0;0;0
2;5-362;Anlegen eines aortokoronaren Bypass durch minimalinvasive Technik;0;0;0;0;0;0;0;0
2;5-363;Andere Revaskularisation des Herzens;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-364;Anwendung eines mechanischen Anastomosensystems bei Operationen an den Koronargefäßen;0;0;0;0;0;0;0;0
2;5-369;Andere Operationen an den Koronargefäßen;0;0;0;0;0;0;0;0
2;5-370;Perikardiotomie und Kardiotomie;4;2;2.00;0.50;0.50;0.50;0.50;0.50
2;5-371;Chirurgische ablative Maßnahmen bei Tachyarrhythmie;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-372;Exzision und Destruktion von erkranktem Gewebe des Perikardes und Perikardektomie;0;0;0;0;0;0;0;0
2;5-373;Exzision und Destruktion von erkranktem Gewebe des Herzens;0;0;0;0;0;0;0;0
2;5-374;Rekonstruktion des Perikardes und des Herzens;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-375;Herz- und Herz-Lungen-Transplantation;0;0;0;0;0;0;0;0
2;5-376;Implantation und Entfernung eines herzunterstützenden Systems, offen chirurgisch;0;0;0;0;0;0;0;0
2;5-377;Implantation eines Herzschrittmachers, Defibrillators und Ereignis-Rekorders;1064;23;46.2609;0.3506;0.781;0.906;0.9464;0.9718
2;5-378;Entfernung, Wechsel und Korrektur eines Herzschrittmachers und Defibrillators;619;19;32.5789;0.4265;0.643;0.8142;0.895;0.9532
2;5-379;Andere Operationen an Herz und Perikard;-999;-999;-999.00;-9.99;-9.99;-9.99;-9.99;-9.99
2;5-37a;Minimalinvasive Rekonstruktion des Perikardes und des Herzens;0;0;0;0;0;0;0;0
2;5-37b;Offen chirurgische Implantation und Entfernung von Kanülen für die Anwendung eines extrakorporalen (herz- und) lungenunterstützenden Systems mit Gasaustausch;0;0;0;0;0;0;0;0
2;5-380;Inzision, Embolektomie und Thrombektomie von Blutgefäßen;481;20;24.05;0.7963;0.9272;0.9563;0.9688;0.9771
2;5-381;Endarteriektomie;1476;9;164.00;0.6335;0.8855;0.9262;0.9641;0.981
2;5-382;Resektion von Blutgefäßen mit Reanastomosierung;67;4;16.75;0.7761;0.7761;0.7761;0.9701;0.9701
2;5-383;Resektion und Ersatz (Interposition) von (Teilen von) Blutgefäßen;32;5;6.40;0.50;0.50;0.875;0.875;0.9375
2;5-384;Resektion und Ersatz (Interposition) an der Aorta;57;4;14.25;0.7018;0.7018;0.7018;0.9474;0.9474
2;5-385;Unterbindung, Exzision und Stripping von Varizen;8594;78;110.1795;0.6848;0.8277;0.9025;0.9439;0.9668
2;5-386;Andere Exzision von (erkrankten) Blutgefäßen und Transplantatentnahme;302;12;25.1667;0.447;0.6192;0.9139;0.9404;0.9603
