Type;Bereich;Bezeichnung;Anzahl KH;AnzahlTS
3;S55;Verletzung von Blutgefäßen in Höhe des Unterarmes;0;0
3;S56;Verletzung von Muskeln und Sehnen in Höhe des Unterarmes;-999;-999
3;S57;Zerquetschung des Unterarmes;0;0
3;S58;Traumatische Amputation am Unterarm;0;0
3;S59;Sonstige und nicht näher bezeichnete Verletzungen des Unterarmes;-999;-999
3;S60;Oberflächliche Verletzung des Handgelenkes und der Hand;7;10
3;S61;Offene Wunde des Handgelenkes und der Hand;7;14
3;S62;Fraktur im Bereich des Handgelenkes und der Hand;4;14
3;S63;Luxation, Verstauchung und Zerrung von Gelenken und Bändern in Höhe des Handgelenkes und der Hand;3;6
3;S64;Verletzung von Nerven in Höhe des Handgelenkes und der Hand;-999;-999
3;S65;Verletzung von Blutgefäßen in Höhe des Handgelenkes und der Hand;0;0
3;S66;Verletzung von Muskeln und Sehnen in Höhe des Handgelenkes und der Hand;2;3
3;S67;Zerquetschung des Handgelenkes und der Hand;0;0
3;S68;Traumatische Amputation an Handgelenk und Hand;2;2
3;S69;Sonstige und nicht näher bezeichnete Verletzungen des Handgelenkes und der Hand;-999;-999
3;S70;Oberflächliche Verletzung der Hüfte und des Oberschenkels;26;33
3;S71;Offene Wunde der Hüfte und des Oberschenkels;0;0
3;S72;Fraktur des Femurs;115;1542
3;S73;Luxation, Verstauchung und Zerrung des Hüftgelenkes und von Bändern der Hüfte;8;9
3;S74;Verletzung von Nerven in Höhe der Hüfte und des Oberschenkels;-999;-999
3;S75;Verletzung von Blutgefäßen in Höhe der Hüfte und des Oberschenkels;0;0
3;S76;Verletzung von Muskeln und Sehnen in Höhe der Hüfte und des Oberschenkels;16;19
3;S77;Zerquetschung der Hüfte und des Oberschenkels;0;0
3;S78;Traumatische Amputation an Hüfte und Oberschenkel;-999;-999
3;S79;Sonstige und nicht näher bezeichnete Verletzungen der Hüfte und des Oberschenkels;0;0
3;S80;Oberflächliche Verletzung des Unterschenkels;17;24
3;S81;Offene Wunde des Unterschenkels;4;5
3;S82;Fraktur des Unterschenkels, einschließlich des oberen Sprunggelenkes;84;278
3;S83;Luxation, Verstauchung und Zerrung des Kniegelenkes und von Bändern des Kniegelenkes;12;17
3;S84;Verletzung von Nerven in Höhe des Unterschenkels;2;3
3;S85;Verletzung von Blutgefäßen in Höhe des Unterschenkels;0;0
3;S86;Verletzung von Muskeln und Sehnen in Höhe des Unterschenkels;13;15
3;S87;Zerquetschung des Unterschenkels;0;0
3;S88;Traumatische Amputation am Unterschenkel;2;3
3;S89;Sonstige und nicht näher bezeichnete Verletzungen des Unterschenkels;0;0
3;S90;Oberflächliche Verletzung der Knöchelregion und des Fußes;9;12
3;S91;Offene Wunde der Knöchelregion und des Fußes;5;5
3;S92;Fraktur des Fußes [ausgenommen oberes Sprunggelenk];17;22
3;S93;Luxation, Verstauchung und Zerrung der Gelenke und Bänder in Höhe des oberen Sprunggelenkes und des Fußes;13;13
3;S94;Verletzung von Nerven in Höhe des Knöchels und des Fußes;0;0
3;S95;Verletzung von Blutgefäßen in Höhe des Knöchels und des Fußes;0;0
3;S96;Verletzung von Muskeln und Sehnen in Höhe des Knöchels und des Fußes;0;0
3;S97;Zerquetschung des oberen Sprunggelenkes und des Fußes;0;0
3;S98;Traumatische Amputation am oberen Sprunggelenk und Fuß;-999;-999
3;S99;Sonstige und nicht näher bezeichnete Verletzungen der Knöchelregion und des Fußes;2;2
3;T00;Oberflächliche Verletzungen mit Beteiligung mehrerer Körperregionen;-999;-999
3;T01;Offene Wunden mit Beteiligung mehrerer Körperregionen;0;0
3;T02;Frakturen mit Beteiligung mehrerer Körperregionen;0;0
3;T03;Luxationen, Verstauchungen und Zerrungen mit Beteiligung mehrerer Körperregionen;-999;-999
3;T04;Zerquetschungen mit Beteiligung mehrerer Körperregionen;0;0
3;T05;Traumatische Amputationen mit Beteiligung mehrerer Körperregionen;0;0
3;T06;Sonstige Verletzungen mit Beteiligung mehrerer Körperregionen, anderenorts nicht klassifiziert;-999;-999
3;T07;Nicht näher bezeichnete multiple Verletzungen;3;5
3;T08;Fraktur der Wirbelsäule, Höhe nicht näher bezeichnet;4;4
3;T09;Sonstige Verletzungen der Wirbelsäule und des Rumpfes, Höhe nicht näher bezeichnet;5;6
3;T10;Fraktur der oberen Extremität, Höhe nicht näher bezeichnet;0;0
3;T11;Sonstige Verletzungen der oberen Extremität, Höhe nicht näher bezeichnet;0;0
3;T12;Fraktur der unteren Extremität, Höhe nicht näher bezeichnet;0;0
3;T13;Sonstige Verletzungen der unteren Extremität, Höhe nicht näher bezeichnet;0;0
3;T14;Verletzung an einer nicht näher bezeichneten Körperregion;16;31
3;T15;Fremdkörper im äußeren Auge;8;35
3;T16;Fremdkörper im Ohr;6;26
3;T17;Fremdkörper in den Atemwegen;12;27
3;T18;Fremdkörper im Verdauungstrakt;22;45
3;T19;Fremdkörper im Urogenitaltrakt;2;5
3;T20;Verbrennung oder Verätzung des Kopfes und des Halses;2;4
3;T21;Verbrennung oder Verätzung des Rumpfes;6;23
3;T22;Verbrennung oder Verätzung der Schulter und des Armes, ausgenommen Handgelenk und Hand;4;23
3;T23;Verbrennung oder Verätzung des Handgelenkes und der Hand;8;36
3;T24;Verbrennung oder Verätzung der Hüfte und des Beines, ausgenommen Knöchelregion und Fuß;4;14
3;T25;Verbrennung oder Verätzung der Knöchelregion und des Fußes;5;17
3;T26;Verbrennung oder Verätzung, begrenzt auf das Auge und seine Anhangsgebilde;2;3
3;T27;Verbrennung oder Verätzung der Atemwege;0;0
3;T28;Verbrennung oder Verätzung sonstiger innerer Organe;-999;-999
3;T29;Verbrennungen oder Verätzungen mehrerer Körperregionen;-999;-999
3;T30;Verbrennung oder Verätzung, Körperregion nicht näher bezeichnet;5;11
3;T31;Verbrennungen, klassifiziert nach dem Ausmaß der betroffenen Körperoberfläche;0;0
3;T32;Verätzungen, klassifiziert nach dem Ausmaß der betroffenen Körperoberfläche;0;0
3;T33;Oberflächliche Erfrierung;0;0
3;T34;Erfrierung mit Gewebsnekrose;0;0
3;T35;Erfrierung mit Beteiligung mehrerer Körperregionen und nicht näher bezeichnete Erfrierung;0;0
3;T36;Vergiftung durch systemisch wirkende Antibiotika;0;0
3;T37;Vergiftung durch sonstige systemisch wirkende Antiinfektiva und Antiparasitika;0;0
3;T38;Vergiftung durch Hormone und deren synthetische Ersatzstoffe und Antagonisten, anderenorts nicht klassifiziert;-999;-999
3;T39;Vergiftung durch nichtopioidhaltige Analgetika, Antipyretika und Antirheumatika;-999;-999
3;T40;Vergiftung durch Betäubungsmittel und Psychodysleptika [Halluzinogene];0;0
3;T41;Vergiftung durch Anästhetika und therapeutische Gase;0;0
3;T42;Vergiftung durch Antiepileptika, Sedativa, Hypnotika und Antiparkinsonmittel;2;2
3;T43;Vergiftung durch psychotrope Substanzen, anderenorts nicht klassifiziert;-999;-999
3;T44;Vergiftung durch primär auf das autonome Nervensystem wirkende Arzneimittel;2;2
3;T45;Vergiftung durch primär systemisch und auf das Blut wirkende Mittel, anderenorts nicht klassifiziert;6;6
3;T46;Vergiftung durch primär auf das Herz-Kreislaufsystem wirkende Mittel;-999;-999
3;T47;Vergiftung durch primär auf den Magen-Darmtrakt wirkende Mittel;0;0
3;T48;Vergiftung durch primär auf die glatte Muskulatur, die Skelettmuskulatur und das Atmungssystem wirkende Mittel;0;0
3;T49;Vergiftung durch primär auf Haut und Schleimhäute wirkende und in der Augen-, der Hals-Nasen-Ohren- und der Zahnheilkunde angewendete Mittel zur topischen Anwendung;0;0
3;T50;Vergiftung durch Diuretika und sonstige und nicht näher bezeichnete Arzneimittel, Drogen und biologisch aktive Substanzen;9;11
3;T51;Toxische Wirkung von Alkohol;-999;-999
3;T52;Toxische Wirkung von organischen Lösungsmitteln;0;0
3;T53;Toxische Wirkung von halogenierten aliphatischen und aromatischen Kohlenwasserstoffen;0;0
3;T54;Toxische Wirkung von ätzenden Substanzen;-999;-999
3;T55;Toxische Wirkung von Seifen und Detergenzien;-999;-999
3;T56;Toxische Wirkung von Metallen;0;0
3;T57;Toxische Wirkung von sonstigen anorganischen Substanzen;0;0
3;T58;Toxische Wirkung von Kohlenmonoxid;-999;-999
3;T59;Toxische Wirkung sonstiger Gase, Dämpfe oder sonstigen Rauches;-999;-999
3;T60;Toxische Wirkung von Schädlingsbekämpfungsmitteln [Pestiziden];0;0
3;T61;Toxische Wirkung schädlicher Substanzen, die mit essbaren Meerestieren aufgenommen wurden;2;3
3;T62;Toxische Wirkung sonstiger schädlicher Substanzen, die mit der Nahrung aufgenommen wurden;4;8
3;T63;Toxische Wirkung durch Kontakt mit giftigen Tieren;25;194
3;T64;Toxische Wirkung von Aflatoxin und sonstigem Mykotoxin in kontaminierten Lebensmitteln;0;0
3;T65;Toxische Wirkung sonstiger und nicht näher bezeichneter Substanzen;4;4
3;T66;Nicht näher bezeichnete Schäden durch Strahlung;0;0
3;T67;Schäden durch Hitze und Sonnenlicht;3;6
3;T68;Hypothermie;0;0
3;T69;Sonstige Schäden durch niedrige Temperatur;2;5
3;T70;Schäden durch Luft- und Wasserdruck;2;2
3;T71;Erstickung;0;0
3;T73;Schäden durch sonstigen Mangel;-999;-999
3;T74;Missbrauch von Personen;2;3
3;T75;Schäden durch sonstige äußere Ursachen;4;4
3;T78;Unerwünschte Nebenwirkungen, anderenorts nicht klassifiziert;49;1083
3;T79;Bestimmte Frühkomplikationen eines Traumas, anderenorts nicht klassifiziert;9;11
3;T80;Komplikationen nach Infusion, Transfusion oder Injektion zu therapeutischen Zwecken;2;2
3;T81;Komplikationen bei Eingriffen, anderenorts nicht klassifiziert;44;129
3;T82;Komplikationen durch Prothesen, Implantate oder Transplantate im Herzen und in den Gefäßen;21;173
3;T83;Komplikationen durch Prothesen, Implantate oder Transplantate im Urogenitaltrakt;6;20
3;T84;Komplikationen durch orthopädische Endoprothesen, Implantate oder Transplantate;64;194
3;T85;Komplikationen durch sonstige interne Prothesen, Implantate oder Transplantate;22;47
3;T86;Versagen und Abstoßung von transplantierten Organen und Geweben;34;813
3;T87;Komplikationen, die für Replantation und Amputation bezeichnend sind;10;14
3;T88;Sonstige Komplikationen bei chirurgischen Eingriffen und medizinischer Behandlung, anderenorts nicht klassifiziert;31;146
3;T89;Sonstige näher bezeichnete Komplikationen eines Traumas;5;7
3;T90;Folgen von Verletzungen des Kopfes;10;28
3;T91;Folgen von Verletzungen des Halses und des Rumpfes;3;5
3;T92;Folgen von Verletzungen der oberen Extremität;-999;-999
3;T93;Folgen von Verletzungen der unteren Extremität;4;4
3;T94;Folgen von Verletzungen mehrerer oder nicht näher bezeichneter Körperregionen;3;3
3;T95;Folgen von Verbrennungen, Verätzungen oder Erfrierungen;-999;-999
3;T96;Folgen einer Vergiftung durch Arzneimittel, Drogen und biologisch aktive Substanzen;0;0
3;T97;Folgen toxischer Wirkungen von vorwiegend nicht medizinisch verwendeten Substanzen;0;0
3;T98;Folgen sonstiger und nicht näher bezeichneter Wirkungen äußerer Ursachen;0;0
3;U04;Schweres akutes respiratorisches Syndrom [SARS];0;0
3;U06;Nicht belegte Schlüsselnummer U06;0;0
3;U07;Nicht belegte Schlüsselnummer U07;0;0
3;U50;Motorische Funktionseinschränkung;-999;-999
3;U51;Kognitive Funktionseinschränkung;4;7
3;U52;Frührehabilitations-Barthel-Index [FRB];0;0
3;U55;Erfolgte Registrierung zur Organtransplantation;-999;-999
3;U60;Klinische Kategorien der HIV-Krankheit;0;0
3;U61;Anzahl der T-Helferzellen bei HIV-Krankheit;0;0
3;U69;Sonstige sekundäre Schlüsselnummern für besondere Zwecke;0;0
3;U80;Erreger mit bestimmten Antibiotikaresistenzen, die besondere therapeutische oder hygienische Maßnahmen erfordern;0;0
3;U81;Bakterien mit Multiresistenz gegen Antibiotika;0;0
3;U82;Mykobakterien mit Resistenz gegen Antituberkulotika (Erstrangmedikamente);0;0
3;U83;Candida mit Resistenz gegen Fluconazol oder Voriconazol;0;0
3;U84;Herpesviren mit Resistenz gegen Virustatika;0;0
3;U85;Humanes Immundefizienz-Virus mit Resistenz gegen Virustatika oder Proteinaseinhibitoren;0;0
3;U99;Nicht belegte Schlüsselnummer U99;0;0
3;V99;Transportmittelunfall;0;0
3;W49;Exposition gegenüber mechanischen Kräften unbelebter Objekte;0;0
3;W64;Exposition gegenüber mechanischen Kräften belebter Objekte;0;0
3;W87;Exposition gegenüber elektrischem Strom;0;0
3;W91;Exposition gegenüber Strahlung;0;0
3;W92;Exposition gegenüber übermäßiger, künstlich erzeugter Hitze;0;0
3;W93;Exposition gegenüber übermäßiger, künstlich erzeugter Kälte;0;0
3;W94;Exposition gegenüber hohem oder niedrigem Luftdruck oder Luftdruckwechsel;0;0
3;X19;Verbrennung oder Verbrühung durch Hitze oder heiße Substanzen;0;0
3;X29;Kontakt mit giftigen Tieren und Pflanzen;0;0
3;X49;Akzidentelle Vergiftung durch und Exposition gegenüber schädliche(n) Substanzen;0;0
3;X59;Akzidentelle Exposition gegenüber sonstigen und nicht näher bezeichneten Faktoren;0;0
3;X84;Absichtliche Selbstbeschädigung;0;0
3;Y09;Tätlicher Angriff;0;0
3;Y34;Nicht näher bezeichnetes Ereignis, Umstände unbestimmt;0;0
3;Y35;Verletzungen bei gesetzlichen Maßnahmen;0;0
3;Y36;Verletzungen durch Kriegshandlungen;0;0
3;Y57;Unerwünschte Nebenwirkungen bei therapeutischer Anwendung von Arzneimitteln und Drogen;0;0
3;Y59;Unerwünschte Nebenwirkungen bei therapeutischer Anwendung von Impfstoffen oder biologisch aktiven Substanzen;0;0
3;Y69;Zwischenfälle bei chirurgischem Eingriff und medizinischer Behandlung;0;0
3;Y82;Medizintechnische Geräte und Produkte im Zusammenhang mit Zwischenfällen bei diagnostischer und therapeutischer Anwendung;0;0
3;Y84;Chirurgische und sonstige medizinische Maßnahmen als Ursache einer abnormen Reaktion eines Patienten oder einer späteren Komplikation, ohne Angabe eines Zwischenfalls zum Zeitpunkt der Durchführung der Maßnahme;0;0
3;Z00;Allgemeinuntersuchung und Abklärung bei Personen ohne Beschwerden oder angegebene Diagnose;12;154
3;Z01;Sonstige spezielle Untersuchungen und Abklärungen bei Personen ohne Beschwerden oder angegebene Diagnose;47;2216
3;Z02;Untersuchung und Konsultation aus administrativen Gründen;-999;-999
3;Z03;Ärztliche Beobachtung und Beurteilung von Verdachtsfällen;67;1018
3;Z04;Untersuchung und Beobachtung aus sonstigen Gründen;13;247
3;Z08;Nachuntersuchung nach Behandlung wegen bösartiger Neubildung;38;2341
3;Z09;Nachuntersuchung nach Behandlung wegen anderer Krankheitszustände außer bösartigen Neubildungen;29;1144
3;Z10;Allgemeine Reihenuntersuchung bestimmter Bevölkerungsgruppen;2;56
3;Z11;Spezielle Verfahren zur Untersuchung auf infektiöse und parasitäre Krankheiten;2;3
3;Z12;Spezielle Verfahren zur Untersuchung auf Neubildungen;2;2
3;Z13;Spezielle Verfahren zur Untersuchung auf sonstige Krankheiten oder Störungen;24;389
3;Z20;Kontakt mit und Exposition gegenüber übertragbaren Krankheiten;7;251
3;Z21;Asymptomatische HIV-Infektion [Humane Immundefizienz-Virusinfektion];-999;-999
3;Z22;Keimträger von Infektionskrankheiten;6;6
3;Z23;Notwendigkeit der Impfung [Immunisierung] gegen einzelne bakterielle Krankheiten;-999;-999
3;Z24;Notwendigkeit der Impfung [Immunisierung] gegen bestimmte einzelne Viruskrankheiten;7;9
3;Z25;Notwendigkeit der Impfung [Immunisierung] gegen andere einzelne Viruskrankheiten;4;56
3;Z26;Notwendigkeit der Impfung [Immunisierung] gegen andere einzelne Infektionskrankheiten;6;13
3;Z27;Notwendigkeit der Impfung [Immunisierung] gegen Kombinationen von Infektionskrankheiten;13;44
3;Z28;Nicht durchgeführte Impfung [Immunisierung];0;0
3;Z29;Notwendigkeit von anderen prophylaktischen Maßnahmen;6;42
3;Z30;Kontrazeptive Maßnahmen;3;3
3;Z31;Fertilisationsfördernde Maßnahmen;0;0
3;Z32;Untersuchung und Test zur Feststellung einer Schwangerschaft;0;0
3;Z33;Schwangerschaftsfeststellung als Nebenbefund;0;0
3;Z34;Überwachung einer normalen Schwangerschaft;0;0
3;Z35;Überwachung einer Risikoschwangerschaft;0;0
3;Z36;Pränatales Screening;0;0
3;Z37;Resultat der Entbindung;0;0
3;Z38;Lebendgeborene nach dem Geburtsort;0;0
3;Z39;Postpartale Betreuung und Untersuchung der Mutter;0;0
3;Z40;Prophylaktische Operation;0;0
3;Z41;Maßnahmen aus anderen Gründen als der Wiederherstellung des Gesundheitszustandes;0;0
3;Z42;Nachbehandlung unter Anwendung plastischer Chirurgie;0;0
3;Z43;Versorgung künstlicher Körperöffnungen;12;22
3;Z44;Versorgen mit und Anpassen einer Ektoprothese;-999;-999
3;Z45;Anpassung und Handhabung eines implantierten medizinischen Gerätes;17;1149
3;Z46;Versorgen mit und Anpassen von anderen medizinischen Geräten oder Hilfsmitteln;5;5
3;Z47;Andere orthopädische Nachbehandlung;0;0
3;Z48;Andere Nachbehandlung nach chirurgischem Eingriff;6;109
3;Z49;Dialysebehandlung;133;25831
3;Z50;Rehabilitationsmaßnahmen;0;0
3;Z51;Sonstige medizinische Behandlung;34;372
3;Z52;Spender von Organen oder Geweben;8;56
3;Z53;Personen, die Einrichtungen des Gesundheitswesens wegen spezifischer Maßnahmen aufgesucht haben, die aber nicht durchgeführt wurden;4;10
3;Z54;Rekonvaleszenz;0;0
3;Z55;Kontaktanlässe mit Bezug auf die Ausbildung;3;5
3;Z56;Kontaktanlässe mit Bezug auf das Berufsleben;0;0
3;Z57;Berufliche Exposition gegenüber Risikofaktoren;0;0
3;Z58;Kontaktanlässe mit Bezug auf die physikalische Umwelt;0;0
3;Z59;Kontaktanlässe mit Bezug auf das Wohnumfeld oder die wirtschaftliche Lage;0;0
3;Z60;Kontaktanlässe mit Bezug auf die soziale Umgebung;-999;-999
3;Z61;Kontaktanlässe mit Bezug auf Kindheitserlebnisse;-999;-999
3;Z62;Andere Kontaktanlässe mit Bezug auf die Erziehung;2;5
3;Z63;Andere Kontaktanlässe mit Bezug auf den engeren Familienkreis;3;11
3;Z64;Kontaktanlässe mit Bezug auf bestimmte psychosoziale Umstände;0;0
3;Z65;Kontaktanlässe mit Bezug auf andere psychosoziale Umstände;-999;-999
3;Z70;Beratung in Bezug auf Sexualeinstellung, -verhalten oder -orientierung;0;0
3;Z71;Personen, die das Gesundheitswesen zum Zwecke anderer Beratung oder ärztlicher Konsultation in Anspruch nehmen, anderenorts nicht klassifiziert;7;14
3;Z72;Probleme mit Bezug auf die Lebensführung;-999;-999
3;Z73;Probleme mit Bezug auf Schwierigkeiten bei der Lebensbewältigung;2;15
3;Z74;Probleme mit Bezug auf Pflegebedürftigkeit;5;212
3;Z75;Probleme mit Bezug auf medizinische Betreuungsmöglichkeiten oder andere Gesundheitsversorgung;0;0
3;Z76;Personen, die das Gesundheitswesen aus sonstigen Gründen in Anspruch nehmen;2;2
3;Z80;Bösartige Neubildung in der Familienanamnese;4;22
3;Z81;Psychische Krankheiten oder Verhaltensstörungen in der Familienanamnese;-999;-999
3;Z82;Bestimmte Behinderungen oder chronische Krankheiten in der Familienanamnese, die zu Schädigung oder Behinderung führen;0;0
3;Z83;Andere spezifische Krankheiten in der Familienanamnese;3;5
3;Z84;Andere Krankheiten oder Zustände in der Familienanamnese;0;0
3;Z85;Bösartige Neubildung in der Eigenanamnese;27;121
3;Z86;Bestimmte andere Krankheiten in der Eigenanamnese;13;23
3;Z87;Andere Krankheiten oder Zustände in der Eigenanamnese;9;30
3;Z88;Allergie gegenüber Arzneimitteln, Drogen oder biologisch aktiven Substanzen in der Eigenanamnese;13;114
3;Z89;Extremitätenverlust;5;5
3;Z90;Verlust von Organen, anderenorts nicht klassifiziert;8;10
3;Z91;Risikofaktoren in der Eigenanamnese, anderenorts nicht klassifiziert;3;4
3;Z92;Medizinische Behandlung in der Eigenanamnese;6;6
3;Z93;Vorhandensein einer künstlichen Körperöffnung;10;15
3;Z94;Zustand nach Organ- oder Gewebetransplantation;18;707
3;Z95;Vorhandensein von kardialen oder vaskulären Implantaten oder Transplantaten;11;32
3;Z96;Vorhandensein von anderen funktionellen Implantaten;11;385
3;Z97;Vorhandensein anderer medizinischer Geräte oder Hilfsmittel;0;0
3;Z98;Sonstige Zustände nach chirurgischem Eingriff;8;11
3;Z99;Langzeitige Abhängigkeit von unterstützenden Apparaten, medizinischen Geräten oder Hilfsmitteln, anderenorts nicht klassifiziert;4;78
4;1;DIAGNOSTISCHE MASSNAHMEN;319;122158
4;3;BILDGEBENDE DIAGNOSTIK;306;136615
4;5;OPERATIONEN;163;56535
4;6;MEDIKAMENTE;137;29420
4;8;NICHTOPERATIVE THERAPEUTISCHE MASSNAHMEN;397;308197
4;9;ERGÄNZENDE MASSNAHMEN;145;17547
5;1-10...1-10;Klinische Untersuchung;23;2214
5;1-20...1-33;Untersuchung einzelner Körpersysteme;216;36868
5;1-40...1-49;Biopsie ohne Inzision;209;12590
5;1-50...1-58;Biopsie durch Inzision;34;408
5;1-61...1-69;Diagnostische Endoskopie;237;13497
5;1-70...1-79;Funktionstests;192;44264
5;1-84...1-85;Explorative diagnostische Maßnahmen;75;846
5;1-90...1-99;Andere diagnostische Maßnahmen;101;11471
5;3-03...3-05;Ultraschalluntersuchungen;127;4823
5;3-10...3-13;Projektionsradiographie;110;2448
5;3-20...3-26;Computertomographie (CT);285;60344
5;3-30...3-30;Optische Verfahren;6;64
5;3-60...3-69;Darstellung des Gefäßsystems;69;709
5;3-70...3-76;Nuklearmedizinische diagnostische Verfahren;114;10453
5;3-80...3-84;Magnetresonanztomographie (MRT);211;33274
5;3-90...3-90;Andere bildgebende Verfahren;61;1664
5;3-99...3-99;Zusatzinformationen zu bildgebenden Verfahren;142;22836
5;5-01...5-05;Operationen am Nervensystem;9;656
5;5-06...5-07;Operationen an endokrinen Drüsen;2;2
5;5-08...5-16;Operationen an den Augen;23;15516
5;5-18...5-20;Operationen an den Ohren;30;1042
5;5-21...5-22;Operationen an Nase und Nasennebenhöhlen;29;624
5;5-23...5-28;Operationen an Mundhöhle und Gesicht;31;1294
5;5-29...5-31;Operationen an Pharynx, Larynx und Trachea;9;193
5;5-32...5-34;Operationen an Lunge und Bronchus;8;14
5;5-35...5-37;Operationen am Herzen;3;43
5;5-38...5-39;Operationen an den Blutgefäßen;66;691
5;5-40...5-41;Operationen am hämatopoetischen und Lymphgefäßsystem;19;118
5;5-42...5-54;Operationen am Verdauungstrakt;90;1018
5;5-55...5-59;Operationen an den Harnorganen;19;164
5;5-60...5-64;Operationen an den männlichen Geschlechtsorganen;21;139
5;5-65...5-71;Operationen an den weiblichen Geschlechtsorganen;16;291
5;5-72...5-75;Geburtshilfliche Operationen;2;6
5;5-76...5-77;Operationen an Kiefer- und Gesichtsschädelknochen;6;138
5;5-78...5-86;Operationen an den Bewegungsorganen;37;385
5;5-87...5-88;Operationen an der Mamma;5;84
5;5-89...5-92;Operationen an Haut und Unterhaut;74;16540
5;5-93...5-99;Zusatzinformationen zu Operationen;54;17577
5;6-00...6-00;Applikation von Medikamenten;137;29420
5;8-01...8-02;Applikation von Medikamenten und Nahrung und therapeutische Injektion;79;4480
5;8-03...8-03;Immuntherapie;23;323
5;8-10...8-11;Entfernung von Fremdmaterial und Konkrementen;37;443
5;8-12...8-13;Manipulationen an Verdauungstrakt und Harntrakt;88;2103
5;8-14...8-17;Therapeutische Katheterisierung, Aspiration, Punktion und Spülung;117;3229
5;8-19...8-19;Verbände;60;2997
5;8-20...8-22;Geschlossene Reposition und Korrektur von Deformitäten;6;16
5;8-31...8-39;Immobilisation und spezielle Lagerung;15;249
5;8-40...8-41;Knochenextension und andere Extensionsverfahren;4;34
5;8-50...8-51;Tamponade von Blutungen und Manipulation an Fetus oder Uterus;8;198
5;8-52...8-54;Strahlentherapie, nuklearmedizinische Therapie und Chemotherapie;143;120269
5;8-55...8-60;Frührehabilitative und physikalische Therapie;84;11869
5;8-63...8-66;Elektrostimulation, Elektrotherapie und Dauer der Behandlung durch fokussierten Ultraschall;43;1473
5;8-70...8-72;Maßnahmen für das Atmungssystem;49;15633
5;8-77...8-77;Maßnahmen im Rahmen der Reanimation;3;3
5;8-80...8-85;Maßnahmen für den Blutkreislauf;247;57985
5;8-86...8-86;Therapie mit besonderen Zellen und Blutbestandteilen;3;17
5;8-90...8-91;Anästhesie und Schmerztherapie;146;28595
5;8-92...8-93;Patientenmonitoring;73;5471
5;8-97...8-98;Komplexbehandlung;173;52810
5;8-99...8-99;Zusatzinformationen zu nichtoperativen therapeutischen Maßnahmen;0;0
5;9-20...9-20;Pflege und Versorgung von Patienten;0;0
5;9-26...9-28;Geburtsbegleitende Maßnahmen und Behandlung wegen Infertilität;2;2
5;9-31...9-32;Phoniatrische und pädaudiologische Therapie;46;5784
5;9-40...9-41;Psychosoziale, psychosomatische, neuropsychologische und psychotherapeutische Therapie;103;7302
5;9-50...9-51;Präventive und ergänzende kommunikative Maßnahmen;63;4424
5;9-60...9-64;Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen;6;28
5;9-65...9-69;Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen;0;0
5;9-70...9-70;Andere Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen;0;0
5;9-80...9-80;Andere Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen;-999;-999
5;9-98...9-99;Andere ergänzende Maßnahmen und Informationen;5;6
